State,District,Region,State_key,District_key,RMNCH,Infectious_Diseases,NCD,SCA,FRP,UHC_Index,UHC_Gap,UHC_Tercile,Service_Coverage,FRP_D,SCA_FRP_Gap,UHC_District,UHC_Poorest20,UHC_Rural,UHC_SCST,UHC_ReligMin,Equity_Gap_Poor,Equity_Gap_Rural,Equity_Gap_SCST,Equity_Gap_ReligMin,SC_Pct,ST_Pct,PMJAY_Enrolled,Opt_Out,Type1_Score,Type2_Score,Type3_Score,Type1_Score_norm,Type2_Score_norm,Type3_Score_norm,TCFD_Type,TCFD_Description,DiD_Treatment,HC_Cluster,KM_Cluster,RMNCH_norm,NCD_norm,FRP_norm,UHC_Index_norm,SCA_norm,Infectious_Diseases_norm,Equity_Gap_Poor_norm,Equity_Gap_SCST_norm,Equity_Gap_Rural_norm,Equity_Gap_ReligMin_norm,SCA_FRP_Gap_norm,SC_Pct_norm,ST_Pct_norm,Type1_Score_norm,Type2_Score_norm,T3_ASHA_inv_norm,Type3_Score_norm
Jharkhand,Bokaro,East,Jharkhand,Bokaro,66.25,79.71,7.8,37.51,71.32,40.59,59.41,Low UHC,35.26,71.32,-36.06,40.59,36.6,39.39,40.06,39.14,3.99,1.2,0.53,1.45,13.1,23.7,1,0,0,0.2493736808166024,0.32160491877063907,0.0,0.23391984393767284,0.26318833058295443,Mixed,Multiple pathways near-equal — multi-pronged intervention required.,1,3.0,1.0,0.70601369455195,0.106499847421422,0.6552820796460177,0.3296882270823639,0.3371043446864845,0.7962921348314606,0.2581115566897557,0.24435411020776873,0.17915445793218918,0.24565537555228278,0.3176303421138922,0.4106583072100314,0.24999999999999997,0.0,0.23391984393767284,0.6471844141980251,0.26318833058295443
Karnataka,Chikmagalur,South,Karnataka,Chikmagalur,81.82,84.55,11.8,72.3,70.25,52.91,47.09,High UHC,49.29,70.25,-20.96,52.91,49.07,53.02,50.9,51.18,3.84,-0.11,2.01,1.73,17.1,6.9,1,0,0,0.2725824450287109,0.36772403312674545,0.0,0.28220661572176775,0.3317933236741011,Mixed,Multiple pathways near-equal — multi-pronged intervention required.,1,3.0,0.0,0.9377791009228936,0.2285627097955447,0.6404867256637168,0.6163331782224288,0.7558069563124321,0.8506741573033707,0.25264309150565073,0.3112014453477868,0.12431979907911259,0.2539027982326951,0.4826757022625423,0.536050156739812,0.07278481012658228,0.0,0.28220661572176775,0.6204963971176941,0.3317933236741011
Karnataka,Chamarajanaga r,South,Karnataka,Chamarajanaga R,84.34,83.75,5.25,71.62,69.58,45.01,54.99,Medium UHC,,,,,,,,,,,,,17.1,6.9,1,0,0,,0.31024819855884705,0.0,,0.24629451719243525,Unclassified,Insufficient data to classify.,1,3.0,0.0,0.9752902649598096,0.0286847726579188,0.6312223451327434,0.4325267566309909,0.7476230593332531,0.841685393258427,,,,,,0.536050156739812,0.07278481012658228,0.0,,0.6204963971176941,0.24629451719243525
Karnataka,Davanagere,South,Karnataka,Davanagere,62.79,81.74,11.19,72.35,52.67,46.56,53.44,Medium UHC,45.15,52.67,-7.52,46.56,39.14,44.52,45.44,49.69,7.42,2.04,1.12,-3.13,17.1,6.9,1,0,0,0.2549703139418648,0.4166911333562788,0.0,0.24556386530861085,0.4046348693074643,Type_III,Policy-Actionable: PM-JAY gap or ASHA deficit — addressable in one budget cycle.,1,3.0,0.0,0.6545102709139624,0.209948123283491,0.3974004424778761,0.468590041879944,0.7564087134432542,0.8191011235955055,0.3831571272329566,0.27100271002710025,0.21431561322729173,0.11075110456553755,0.6295770029511422,0.536050156739812,0.07278481012658228,0.0,0.24556386530861085,0.6204963971176941,0.4046348693074643
Karnataka,Dakshina Kannada,South,Karnataka,Dakshina Kannada,75.31,87.29,7.91,55.42,70.25,45.84,54.16,Medium UHC,41.2,70.25,-29.05,45.84,44.07,45.9,45.09,44.24,1.77,-0.06,0.75,1.6,17.1,6.9,1,0,0,0.22718092863653375,0.33824904496774816,0.0,0.18774692624217287,0.287947482589733,Type_III,Policy-Actionable: PM-JAY gap or ASHA deficit — addressable in one budget cycle.,1,3.0,0.0,0.8408752604941946,0.1098565761367104,0.6404867256637168,0.4518380642159143,0.552653748946925,0.8814606741573033,0.1771782719650018,0.25429087624209573,0.12641272498953535,0.2500736377025037,0.3942507377855503,0.536050156739812,0.07278481012658228,0.0,0.18774692624217287,0.6204963971176941,0.287947482589733
Karnataka,Bangalore Rural,South,Karnataka,Bangalore Rural,81.94,78.0,7.21,68.82,73.51,47.15,52.85,High UHC,42.2,73.51,-31.31,47.15,43.91,47.53,47.68,45.13,3.24,-0.38,-0.53,2.02,17.1,6.9,1,0,0,0.22989698908733355,0.33001499388748434,0.0,0.19339779976309707,0.2756988298269799,Type_III,Policy-Actionable: PM-JAY gap or ASHA deficit — addressable in one budget cycle.,1,3.0,0.0,0.9395653468294136,0.0884955752212389,0.6855641592920356,0.4823173569101906,0.7139246600072209,0.7770786516853931,0.23076923076923075,0.19647696476964768,0.11301799916282962,0.26244477172312225,0.369548584544759,0.536050156739812,0.07278481012658228,0.0,0.19339779976309707,0.6204963971176941,0.2756988298269799
Karnataka,Gadag,South,Karnataka,Gadag,67.39,74.65,8.62,68.19,54.52,43.8,56.2,Medium UHC,41.46,54.52,-13.06,43.8,27.0,42.83,38.29,45.16,16.8,0.97,5.51,-1.36,17.1,6.9,1,0,0,0.4524304802935762,0.3965067780533313,0.0,0.6563877205529178,0.37460941076514054,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,0.0,0.7229830306638879,0.1315227342081172,0.4229811946902655,0.4043741275011632,0.7063425201588638,0.739438202247191,0.7251184834123223,0.469286359530262,0.16952699874424443,0.16288659793814433,0.5690239370422996,0.536050156739812,0.07278481012658228,0.0,0.6563877205529178,0.6204963971176941,0.37460941076514054
Karnataka,Mandya,South,Karnataka,Mandya,86.0,86.68,10.39,76.46,76.94,53.91,46.09,High UHC,49.33,76.94,-27.61,53.91,49.66,53.86,52.37,54.32,4.25,0.05,1.54,-0.41,17.1,6.9,1,0,0,0.2494773514313595,0.343495519992341,0.0,0.23413553484089122,0.29575193390759336,Type_III,Policy-Actionable: PM-JAY gap or ASHA deficit — addressable in one budget cycle.,1,3.0,0.0,1.0,0.1855355508086665,0.7329922566371683,0.6395998138669146,0.8058731495968225,0.8746067415730338,0.2675902296755377,0.2899728997289973,0.13101716199246544,0.19086892488954343,0.4099901628593289,0.536050156739812,0.07278481012658228,0.0,0.23413553484089122,0.6204963971176941,0.29575193390759336
Karnataka,Koppal,South,Karnataka,Koppal,61.86,74.38,7.98,74.86,55.18,43.27,56.73,Medium UHC,40.72,55.18,-14.46,43.27,25.31,43.45,39.61,46.82,17.96,-0.18,3.66,-3.55,17.1,6.9,1,0,0,0.4171717028842976,0.3914060384460882,0.0,0.5830304093842434,0.36702174976166513,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,0.0,0.640666865138434,0.1119926762282575,0.4321073008849558,0.3920428106095859,0.7866169214105185,0.7364044943820224,0.7674079475027342,0.3857271906052394,0.1213897028045207,0.098379970544919,0.5537217182205705,0.536050156739812,0.07278481012658228,0.0,0.5830304093842434,0.6204963971176941,0.36702174976166513
Karnataka,Bagalkot,South,Karnataka,Bagalkot,69.62,72.81,6.93,81.17,48.87,42.54,57.46,Medium UHC,41.1,48.87,-7.77,42.54,25.29,42.15,41.8,41.95,17.25,0.39,0.74,0.59,17.1,6.9,1,0,0,0.4052290299714569,0.4157802869978425,0.0,0.5581831957987148,0.4032799298425579,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,0.0,0.7561774337600476,0.0799511748550503,0.3448561946902654,0.375058166589111,0.8625586713202551,0.7187640449438202,0.7415238789646372,0.25383920505871727,0.14524905818334027,0.2203240058910162,0.6268444638758334,0.536050156739812,0.07278481012658228,0.0,0.5581831957987148,0.6204963971176941,0.4032799298425579
Karnataka,Ramanagara,South,Karnataka,Ramanagara,85.17,82.38,9.01,63.19,69.15,48.79,51.21,High UHC,44.71,69.15,-24.44,48.79,42.25,49.36,47.47,35.24,6.54,-0.57,1.32,13.55,17.1,6.9,1,0,0,0.411057818061438,0.3550450518173127,0.0,0.5703102249548785,0.31293256632260524,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,3.0,0.0,0.9876451324799046,0.1434238632895941,0.6252765486725664,0.5204746393671473,0.6461668070766637,0.8262921348314606,0.3510754648195406,0.2800361336946703,0.10506488070322309,0.6020618556701032,0.4446387583342441,0.536050156739812,0.07278481012658228,0.0,0.5703102249548785,0.6204963971176941,0.31293256632260524
Karnataka,Bidar,South,Karnataka,Bidar,64.81,76.86,8.53,76.75,49.29,43.77,56.23,Medium UHC,42.49,49.29,-6.8,43.77,32.54,42.74,41.51,44.03,11.23,1.03,2.26,-0.26,17.1,6.9,1,0,0,0.3466121849604124,0.4193143708685752,0.0,0.43622848111057644,0.40853709496639445,Mixed,Multiple pathways near-equal — multi-pronged intervention required.,1,1.0,0.0,0.6845787436737124,0.1287763198046994,0.3506637168141592,0.4036761284318286,0.8093633409555903,0.7642696629213482,0.5220561429092234,0.3224932249322493,0.17203850983675176,0.19528718703976436,0.6374467154880314,0.536050156739812,0.07278481012658228,0.0,0.43622848111057644,0.6204963971176941,0.40853709496639445
Karnataka,Hassan,South,Karnataka,Hassan,79.18,85.04,13.7,58.86,72.52,52.36,47.64,High UHC,48.27,72.52,-24.25,52.36,47.57,52.96,49.79,47.58,4.79,-0.6,2.57,4.78,17.1,6.9,1,0,0,0.3225041770808285,0.35573729504972434,0.0,0.3860707965388448,0.3139623203159342,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,3.0,0.0,0.8984816909794583,0.2865425694232529,0.671875,0.6035365286179617,0.5940546395474786,0.8561797752808988,0.28727670433831565,0.3364950316169828,0.10380912515696943,0.34374079528718704,0.4467154880314788,0.536050156739812,0.07278481012658228,0.0,0.3860707965388448,0.6204963971176941,0.3139623203159342
Karnataka,Udupi,South,Karnataka,Udupi,77.46,86.71,6.86,62.7,76.07,46.6,53.4,Medium UHC,41.23,76.07,-34.84,46.6,41.4,46.06,47.03,45.75,5.2,0.54,-0.43,0.85,17.1,6.9,1,0,0,0.2437332820210115,0.31715384330636437,0.0,0.22218476632109352,0.2565670845825029,Mixed,Multiple pathways near-equal — multi-pronged intervention required.,1,3.0,0.0,0.8728788329860077,0.0778150747635032,0.720962389380531,0.4695207073057235,0.6402695871946082,0.874943820224719,0.30222384250820267,0.2009936766034327,0.1515278359146086,0.2279823269513991,0.330965132801399,0.536050156739812,0.07278481012658228,0.0,0.22218476632109352,0.6204963971176941,0.2565670845825029
Karnataka,Yadgir,South,Karnataka,Yadgir,68.26,64.48,4.4,80.31,44.54,36.98,63.02,Low UHC,35.3,44.54,-9.24,36.98,21.03,36.14,36.06,38.11,15.95,0.84,0.92,-1.13,17.1,6.9,1,0,1,0.3752536889879135,0.41042451041023725,0.3333333333333333,0.4958182876116757,0.3953128857889088,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,0.0,0.7359333134861566,0.0027464144034177,0.284983407079646,0.2456956724057699,0.8522084486701167,0.6251685393258427,0.6941305140357272,0.26196928635953026,0.16408539137714523,0.16966126656848307,0.6107771341130177,0.536050156739812,0.07278481012658228,0.3333333333333333,0.4958182876116757,0.6204963971176941,0.3953128857889088
Karnataka,Bijapur,South,Karnataka,Bijapur,66.24,68.67,7.36,77.78,51.58,42.24,57.76,Medium UHC,40.18,51.58,-11.4,42.24,25.99,40.78,41.28,40.81,16.25,1.46,0.96,1.43,17.1,6.9,1,0,0,0.40463656314307833,0.40255479787334797,0.0,0.5569505446213361,0.38360620881211827,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,0.0,0.7058648407264065,0.0930729325602685,0.3823285398230088,0.3680781758957654,0.8217595378505234,0.6722471910112359,0.7050674444039373,0.26377597109304424,0.19003767266638757,0.24506627393225333,0.58716799650235,0.536050156739812,0.07278481012658228,0.0,0.5569505446213361,0.6204963971176941,0.38360620881211827
Karnataka,Raichur,South,Karnataka,Raichur,61.59,73.51,9.54,76.15,59.34,45.51,54.49,Medium UHC,42.58,59.34,-16.76,45.51,36.2,45.32,42.75,47.52,9.31,0.19,2.76,-2.01,17.1,6.9,1,0,0,0.31362578931368024,0.3830262519484746,0.0,0.3675989520233439,0.3545563066845271,Mixed,Multiple pathways near-equal — multi-pronged intervention required.,1,1.0,0.0,0.6366478118487645,0.1595971925541654,0.4896294247787611,0.4441600744532339,0.8021422553857263,0.726629213483146,0.4520597885526795,0.3450767841011743,0.1368773545416492,0.14374079528718703,0.5285823587277297,0.536050156739812,0.07278481012658228,0.0,0.3675989520233439,0.6204963971176941,0.3545563066845271
Karnataka,Chitradurga,South,Karnataka,Chitradurga,80.46,76.44,7.35,65.9,66.36,45.62,54.38,Medium UHC,41.54,66.36,-24.82,45.62,39.51,44.84,44.7,45.42,6.11,0.78,0.92,0.2,17.1,6.9,1,0,0,0.2687350028728039,0.35366056535248963,0.0,0.2742018568454696,0.3108730583359477,Mixed,Multiple pathways near-equal — multi-pronged intervention required.,1,3.0,0.0,0.9175349806490026,0.0927677754043332,0.5866980088495575,0.4467194043741274,0.6787820435672163,0.7595505617977527,0.33539919795843964,0.26196928635953026,0.1615738802846379,0.20883652430044183,0.4404852989397748,0.536050156739812,0.07278481012658228,0.0,0.2742018568454696,0.6204963971176941,0.3108730583359477
Karnataka,Chikkaballapur a,South,Karnataka,Chikkaballapur A,75.41,77.14,7.67,72.89,61.49,45.73,54.27,Medium UHC,,,,,,,,,,,,,17.1,6.9,1,0,0,,0.31024819855884705,0.0,,0.24629451719243525,Unclassified,Insufficient data to classify.,1,3.0,0.0,0.8423637987496279,0.102532804394263,0.519358407079646,0.4492787342950208,0.7629076904561318,0.7674157303370785,,,,,,0.536050156739812,0.07278481012658228,0.0,,0.6204963971176941,0.24629451719243525
Karnataka,Tumkur,South,Karnataka,Tumkur,85.51,80.57,7.07,73.98,64.0,47.05,52.95,High UHC,43.56,64.0,-20.44,47.05,42.32,46.33,45.96,49.028,4.73,0.72,1.09,-1.98,17.1,6.9,1,0,0,0.23312048748628986,0.3696185935522929,0.0,0.20010441844017385,0.33461159776110616,Type_III,Policy-Actionable: PM-JAY gap or ASHA deficit — addressable in one budget cycle.,1,3.0,0.0,0.9927061625483774,0.0842233750381446,0.5540652654867257,0.479990693345742,0.7760259959080515,0.8059550561797751,0.2850893182646737,0.26964769647696474,0.15906236919213057,0.1446244477172312,0.4883593835391845,0.536050156739812,0.07278481012658228,0.0,0.20010441844017385,0.6204963971176941,0.33461159776110616
Karnataka,Kodagu,South,Karnataka,Kodagu,79.09,90.04,9.77,68.41,80.52,52.08,47.92,High UHC,46.7,80.52,-33.82,52.08,48.74,51.62,49.76,51.87,3.34,0.46,2.32,0.21,17.1,6.9,1,0,0,0.2562497337894259,0.32087009644878434,0.0,0.24822575000141978,0.26209523759932063,Mixed,Multiple pathways near-equal — multi-pronged intervention required.,1,3.0,0.0,0.8971420065495682,0.1666158071406774,0.7824944690265487,0.5970218706375057,0.7089902515344806,0.9123595505617978,0.23441487422530072,0.3252032520325203,0.14817915445793217,0.20913107511045656,0.34211389222865884,0.536050156739812,0.07278481012658228,0.0,0.24822575000141978,0.6204963971176941,0.26209523759932063
Karnataka,Mysore,South,Karnataka,Mysore,84.36,83.22,12.23,71.38,58.38,51.37,48.63,High UHC,49.75,58.38,-8.63,51.37,43.89,49.13,51.63,51.86,7.48,2.24,-0.26,-0.49,17.1,6.9,1,0,0,0.2608430394789638,0.4126469755248217,0.0,0.2577823080989676,0.3986189380832802,Type_III,Policy-Actionable: PM-JAY gap or ASHA deficit — addressable in one budget cycle.,1,3.0,0.0,0.975587972610896,0.2416844675007629,0.4763550884955752,0.5805025593299207,0.7447346251053073,0.8357303370786516,0.3853445133065986,0.2086720867208672,0.2226873168689828,0.18851251840942562,0.6174445294567712,0.536050156739812,0.07278481012658228,0.0,0.2577823080989676,0.6204963971176941,0.3986189380832802
Karnataka,Bangalore,South,Karnataka,Bangalore,71.47,85.8,7.71,67.77,65.79,46.22,53.78,Medium UHC,42.31,65.79,-23.48,46.22,40.74,44.06,47.19,42.67,5.48,2.16,-0.97,3.55,17.1,6.9,1,0,0,0.2655153741805226,0.35854270183370796,0.0,0.26750328924950084,0.31813553386784543,Type_III,Policy-Actionable: PM-JAY gap or ASHA deficit — addressable in one budget cycle.,1,3.0,0.0,0.7837153914855611,0.1037534330180042,0.5788163716814161,0.4606793857608189,0.701287760259959,0.8647191011235954,0.31243164418519864,0.17660343270099366,0.2193386354123064,0.30751104565537557,0.4551317083834298,0.536050156739812,0.07278481012658228,0.0,0.26750328924950084,0.6204963971176941,0.31813553386784543
Karnataka,Gulbarga,South,Karnataka,Gulbarga,56.77,67.13,13.84,74.13,46.66,44.9,55.1,Medium UHC,44.47,46.66,-2.19,44.9,24.62,42.15,43.32,44.13,20.28,2.75,1.58,0.77,17.1,6.9,1,0,0,0.4564641268724503,0.4361103777181398,0.0,0.6647798852555165,0.4335221786992668,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.564900267936886,0.2908147696063473,0.3142975663716814,0.4299674267100977,0.7778312673005174,0.654943820224719,0.8519868756835581,0.2917795844625113,0.24403516115529506,0.2256259204712813,0.6878347360367253,0.536050156739812,0.07278481012658228,0.0,0.6647798852555165,0.6204963971176941,0.4335221786992668
Karnataka,Belgaum,South,Karnataka,Belgaum,73.58,79.47,9.84,74.27,50.78,46.49,53.51,Medium UHC,45.47,50.78,-5.31,46.49,27.94,45.96,46.94,45.44,18.55,0.53,-0.45,1.05,17.1,6.9,1,0,0,0.40762697376063883,0.4247430151648553,0.0,0.5631722147503964,0.4166125341772361,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,3.0,0.0,0.8151235486752008,0.1687519072322246,0.3712665929203539,0.46696137738483,0.779516187266819,0.7935955056179774,0.7889172438935472,0.2000903342366757,0.15110925073252404,0.23387334315169367,0.6537326483768717,0.536050156739812,0.07278481012658228,0.0,0.5631722147503964,0.6204963971176941,0.4166125341772361
Karnataka,Bellary,South,Karnataka,Bellary,64.59,77.38,6.86,75.27,55.27,42.75,57.25,Medium UHC,40.09,55.27,-15.18,42.75,24.93,42.45,41.58,42.97,17.82,0.3,1.17,-0.22,17.1,6.9,1,0,0,0.4106768342960174,0.38878280093379175,0.0,0.5695175728357834,0.36311952410273496,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,0.0,0.6813039595117595,0.0778150747635032,0.4333517699115045,0.3799441600744532,0.791551329883259,0.7701123595505617,0.7623040466642362,0.27326106594399274,0.1414817915445793,0.19646539027982327,0.5458520056836812,0.536050156739812,0.07278481012658228,0.0,0.5695175728357834,0.6204963971176941,0.36311952410273496
Karnataka,Kolar,South,Karnataka,Kolar,79.88,74.39,13.47,78.94,62.19,52.35,47.65,High UHC,50.14,62.19,-12.05,52.35,43.57,51.46,50.59,54.67,8.78,0.89,1.76,-2.32,17.1,6.9,1,0,0,0.2890857547251877,0.40018659734141376,0.0,0.3165424184260007,0.380083366203362,Type_III,Policy-Actionable: PM-JAY gap or ASHA deficit — addressable in one budget cycle.,1,3.0,0.0,0.9089014587674904,0.279523954836741,0.529037610619469,0.603303862261517,0.8357203032855938,0.7365168539325843,0.43273787823550847,0.2999096657633243,0.166178317287568,0.13460972017673048,0.5800633949065471,0.536050156739812,0.07278481012658228,0.0,0.3165424184260007,0.6204963971176941,0.380083366203362
Karnataka,Haveri,South,Karnataka,Haveri,66.55,80.55,10.07,70.19,64.18,47.55,52.45,High UHC,44.11,64.18,-20.07,47.55,43.32,47.63,47.34,47.77,4.23,-0.08,0.21,-0.22,17.1,6.9,1,0,0,0.23107570786793455,0.3709666461627785,0.0,0.19585017181687547,0.33661690816916756,Type_III,Policy-Actionable: PM-JAY gap or ASHA deficit — addressable in one budget cycle.,1,3.0,0.0,0.7104793093182494,0.1757705218187366,0.5565542035398232,0.491624011167985,0.7304128053917438,0.8057303370786516,0.2668611009843237,0.2299006323396567,0.12557555462536624,0.19646539027982327,0.4924035413706416,0.536050156739812,0.07278481012658228,0.0,0.19585017181687547,0.6204963971176941,0.33661690816916756
Karnataka,Dharwad,South,Karnataka,Dharwad,75.07,81.33,8.43,82.16,55.56,47.23,52.77,High UHC,45.35,55.56,-10.21,47.23,39.06,42.5,46.14,49.49,8.17,4.73,1.09,-2.26,17.1,6.9,1,0,0,0.2721747248890884,0.40689042653950463,0.0,0.2813583374957579,0.39005572066507244,Type_III,Policy-Actionable: PM-JAY gap or ASHA deficit — addressable in one budget cycle.,1,3.0,0.0,0.837302768681155,0.1257247482453463,0.4373617256637168,0.4841786877617495,0.8744734625105306,0.8144943820224718,0.4104994531534816,0.26964769647696474,0.3269150272080368,0.13637702503681887,0.6001748825008197,0.536050156739812,0.07278481012658228,0.0,0.2813583374957579,0.6204963971176941,0.39005572066507244
Karnataka,Shimoga,South,Karnataka,Shimoga,80.2,87.06,8.42,55.87,67.24,46.64,53.36,Medium UHC,42.57,67.24,-24.67,46.64,45.25,45.94,45.24,46.95,1.39,0.7,1.4,-0.31,17.1,6.9,1,0,0,0.21359625432777493,0.35420707316755135,0.0,0.15948346240095435,0.3116860220148914,Type_III,Policy-Actionable: PM-JAY gap or ASHA deficit — addressable in one budget cycle.,1,3.0,0.0,0.9136647811848764,0.125419591089411,0.5988661504424779,0.4704513727315029,0.5580695631243229,0.878876404494382,0.1633248268319358,0.28364950316169824,0.15822519882796146,0.19381443298969073,0.44212482238496004,0.536050156739812,0.07278481012658228,0.0,0.15948346240095435,0.6204963971176941,0.3116860220148914
Karnataka,Uttara Kannada,South,Karnataka,Uttara Kannada,79.42,85.94,13.67,61.43,67.49,52.18,47.82,High UHC,48.93,67.49,-18.56,52.18,43.93,52.14,53.81,48.83,8.25,0.04,-1.63,3.35,17.1,6.9,1,0,0,0.28727637732381045,0.3764681581677336,0.0,0.31277793562747147,0.3448007425372017,Mixed,Multiple pathways near-equal — multi-pronged intervention required.,1,3.0,0.0,0.9020541827924978,0.285627097955447,0.6023230088495575,0.5993485342019542,0.6249849560717293,0.8662921348314606,0.41341596791833757,0.14679313459801263,0.1305985768103809,0.30162002945508104,0.5089080773855066,0.536050156739812,0.07278481012658228,0.0,0.31277793562747147,0.6204963971176941,0.3448007425372017
Kerala,Palakkad,South,Kerala,Palakkad,50.02,89.98,15.73,38.45,66.65,44.85,55.15,Medium UHC,40.62,66.65,-26.03,44.85,32.66,45.01,42.5,43.72,12.19,-0.16,2.35,1.13,9.8,1.5,1,0,0,0.37328077843398755,0.4093001074084028,0.0,0.49171356748107287,0.3936402678028632,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.4644239356951474,0.3484894720781203,0.5907079646017701,0.4288040949278733,0.3484173787459381,0.911685393258427,0.5570543200874953,0.3265582655826558,0.12222687316868981,0.23622974963181148,0.4272598098152803,0.30721003134796243,0.015822784810126583,0.0,0.49171356748107287,0.800640512409928,0.3936402678028632
